date,year,month,category,state,county,title,fema_number,area(sq_miles),thousand_square_miles,first,last,change
3/12/2019,2019,3,Flood,IA,Pottawattamie County,SEVERE STORMS AND FLOODING,4421,"55,875",55.875,44.74545454545455,46.510909090909095,1.7654545454545456
4/7/2019,2019,4,Flood,ID,Idaho County,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",4443,"82,751",82.751,40.36363636363636,41.85636363636364,1.4927272727272793
5/27/2019,2019,5,Tornado,OH,Columbiana County,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDE",4447,"40,953",40.953,47.60545454545454,50.77636363636363,3.1709090909090847
5/27/2019,2019,5,Tornado,OH,Greene County,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDE",4447,"40,953",40.953,47.60545454545454,50.77636363636363,3.1709090909090847
5/27/2019,2019,5,Tornado,OH,Pickaway County,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDE",4447,"40,953",40.953,47.60545454545454,50.77636363636363,3.1709090909090847
5/27/2019,2019,5,Tornado,OH,Miami County,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDE",4447,"40,953",40.953,47.60545454545454,50.77636363636363,3.1709090909090847
3/3/2019,2019,3,Tornado,AL,Lee County,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",4419,"50,750",50.75,60.57636363636364,63.30727272727273,2.730909090909094
5/27/2019,2019,5,Tornado,OH,Perry County,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDE",4447,"40,953",40.953,47.60545454545454,50.77636363636363,3.1709090909090847
5/27/2019,2019,5,Tornado,OH,Mercer County,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDE",4447,"40,953",40.953,47.60545454545454,50.77636363636363,3.1709090909090847
5/27/2019,2019,5,Tornado,OH,Hocking County,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDE",4447,"40,953",40.953,47.60545454545454,50.77636363636363,3.1709090909090847
5/27/2019,2019,5,Tornado,OH,Auglaize County,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDE",4447,"40,953",40.953,47.60545454545454,50.77636363636363,3.1709090909090847
5/27/2019,2019,5,Tornado,OH,Darke County,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDE",4447,"40,953",40.953,47.60545454545454,50.77636363636363,3.1709090909090847
5/27/2019,2019,5,Tornado,OH,Muskingum County,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDE",4447,"40,953",40.953,47.60545454545454,50.77636363636363,3.1709090909090847
5/27/2019,2019,5,Tornado,OH,Mahoning County,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDE",4447,"40,953",40.953,47.60545454545454,50.77636363636363,3.1709090909090847
5/27/2019,2019,5,Tornado,OH,Montgomery County,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDE",4447,"40,953",40.953,47.60545454545454,50.77636363636363,3.1709090909090847
10/28/2019,2019,10,Fire,CA,Los Angeles County,GETTY FIRE,5297,"155,973",155.973,55.77454545454545,57.85454545454545,2.0799999999999983
10/10/2019,2019,10,Fire,CA,Los Angeles County,SADDLERIDGE FIRE,5293,"155,973",155.973,55.77454545454545,57.85454545454545,2.0799999999999983
10/24/2019,2019,10,Fire,CA,Los Angeles County,TICK FIRE,5296,"155,973",155.973,55.77454545454545,57.85454545454545,2.0799999999999983
10/24/2019,2019,10,Fire,CA,Sonoma County,KINCADE FIRE,5295,"155,973",155.973,55.77454545454545,57.85454545454545,2.0799999999999983
7/27/2019,2019,7,Fire,OR,Douglas County,MILE POST 97 FIRE,5285,"96,003",96.003,44.93272727272728,46.51090909090909,1.578181818181811
8/21/2019,2019,8,Fire,NV,Douglas County,CANYON FIRE,5289,"109,806",109.806,47.449090909090906,49.09818181818182,1.6490909090909156
10/30/2019,2019,10,Fire,CA,Ventura County,EASY FIRE,5298,"155,973",155.973,55.77454545454545,57.85454545454545,2.0799999999999983
10/10/2019,2019,10,Fire,CA,Ventura County,SADDLERIDGE FIRE,5293,"155,973",155.973,55.77454545454545,57.85454545454545,2.0799999999999983
11/1/2019,2019,11,Fire,CA,Ventura County,MARIA FIRE,5302,"155,973",155.973,55.77454545454545,57.85454545454545,2.0799999999999983
10/31/2019,2019,10,Fire,CA,Riverside County,46 FIRE,5300,"155,973",155.973,55.77454545454545,57.85454545454545,2.0799999999999983
10/30/2019,2019,10,Fire,CA,Riverside County,HILL FIRE,5299,"155,973",155.973,55.77454545454545,57.85454545454545,2.0799999999999983
7/22/2019,2019,7,Fire,AZ,Coconino County,MUSEUM FIRE,5284,"113,642",113.642,57.29272727272728,59.45454545454545,2.1618181818181768
8/24/2019,2019,8,Fire,NV,Washoe County,LONG VALLEY FIRE,5291,"109,806",109.806,47.449090909090906,49.09818181818182,1.6490909090909156
7/13/2019,2019,7,Fire,NV,Washoe County,JASPER FIRE,5283,"109,806",109.806,47.449090909090906,49.09818181818182,1.6490909090909156
11/25/2019,2019,11,Fire,CA,Santa Barbara County,CAVE FIRE,5303,"155,973",155.973,55.77454545454545,57.85454545454545,2.0799999999999983
8/16/2019,2019,8,Fire,TX,Hardeman County,COPPER BREAKS FIRE,5288,"261,914",261.914,62.785454545454535,65.07818181818182,2.2927272727272836
8/30/2019,2019,8,Fire,UT,Davis County,GUN RANGE FIRE,5292,"82,168",82.168,45.36545454545454,47.07636363636363,1.710909090909091
7/26/2019,2019,7,Fire,MT,Lewis and Clark County,NORTH HILLS FIRE,5286,"145,556",145.556,39.494545454545445,40.31636363636364,0.8218181818181947
11/26/2019,2019,11,Fire,OK,Woodward County,HIGHWAY 50 FIRE,5304,"68,679",68.679,57.44181818181818,58.863636363636374,1.421818181818196
6/21/2019,2019,6,Fire,AK,Fairbanks North Star Borough,SHOVEL CREEK FIRE,5282,"570,641",570.641,22.956363636363637,26.25090909090909,3.294545454545453
8/17/2019,2019,8,Fire,AK,Matanuska-Susitna Borough,MCKINLEY FIRE,5287,"570,641",570.641,22.956363636363637,26.25090909090909,3.294545454545453
8/17/2019,2019,8,Fire,AK,Matanuska-Susitna Borough,DESHKA LANDING FIRE,5290,"570,641",570.641,22.956363636363637,26.25090909090909,3.294545454545453
10/31/2019,2019,10,Fire,CA,San Bernardino County,HILLSIDE FIRE,5301,"155,973",155.973,55.77454545454545,57.85454545454545,2.0799999999999983
11/26/2019,2019,11,Fire,OK,Ellis County,GAUGE FIRE,5305,"68,679",68.679,57.44181818181818,58.863636363636374,1.421818181818196
3/7/2019,2019,3,Fire,NM,Valencia County,IRONWORKS FIRE,5281,"121,365",121.365,50.74545454545454,53.29272727272727,2.547272727272727
7/10/2019,2019,7,Tropical Storm,LA,Vernon Parish,TROPICAL STORM BARRY,3416,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
7/10/2019,2019,7,Tropical Storm,LA,Concordia Parish,TROPICAL STORM BARRY,3416,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
7/10/2019,2019,7,Tropical Storm,LA,St. Bernard Parish,TROPICAL STORM BARRY,3416,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
7/10/2019,2019,7,Tropical Storm,LA,St. Bernard Parish,HURRICANE BARRY,4458,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/1/2019,2019,9,Tropical Storm,NC,Person County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
7/10/2019,2019,7,Tropical Storm,LA,Livingston Parish,TROPICAL STORM BARRY,3416,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
7/10/2019,2019,7,Tropical Storm,LA,Livingston Parish,HURRICANE BARRY,4458,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/1/2019,2019,9,Tropical Storm,NC,Gaston County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Sampson County,HURRICANE DORIAN,4465,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Sampson County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/28/2019,2019,8,Tropical Storm,FL,Bradford County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
8/28/2019,2019,8,Tropical Storm,FL,Washington County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
9/1/2019,2019,9,Tropical Storm,NC,Lincoln County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/28/2019,2019,8,Tropical Storm,FL,Hendry County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
9/1/2019,2019,9,Tropical Storm,NC,Chowan County,HURRICANE DORIAN,4465,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Chowan County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/28/2019,2019,8,Tropical Storm,FL,Brevard County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
8/28/2019,2019,8,Tropical Storm,FL,Brevard County,HURRICANE DORIAN,4468,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
7/10/2019,2019,7,Tropical Storm,LA,Evangeline Parish,TROPICAL STORM BARRY,3416,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/1/2019,2019,9,Tropical Storm,NC,Lee County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Iredell County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/28/2019,2019,8,Tropical Storm,FL,Lafayette County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
9/1/2019,2019,9,Tropical Storm,NC,Richmond County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Polk County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
7/10/2019,2019,7,Tropical Storm,LA,Orleans Parish,TROPICAL STORM BARRY,3416,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
7/10/2019,2019,7,Tropical Storm,LA,Orleans Parish,HURRICANE BARRY,4458,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/1/2019,2019,9,Tropical Storm,NC,Columbus County,HURRICANE DORIAN,4465,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Columbus County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Wake County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
7/10/2019,2019,7,Tropical Storm,LA,Lafayette Parish,TROPICAL STORM BARRY,3416,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
7/10/2019,2019,7,Tropical Storm,LA,Lafayette Parish,HURRICANE BARRY,4458,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/1/2019,2019,9,Tropical Storm,NC,Caswell County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/31/2019,2019,8,Tropical Storm,SC,Marlboro County,HURRICANE DORIAN,3421,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
8/31/2019,2019,8,Tropical Storm,SC,Dorchester County,HURRICANE DORIAN,3421,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
8/31/2019,2019,8,Tropical Storm,SC,Dorchester County,HURRICANE DORIAN,4464,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
8/31/2019,2019,8,Tropical Storm,SC,Kershaw County,HURRICANE DORIAN,3421,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
7/10/2019,2019,7,Tropical Storm,LA,Terrebonne Parish,TROPICAL STORM BARRY,3416,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
7/10/2019,2019,7,Tropical Storm,LA,Terrebonne Parish,HURRICANE BARRY,4458,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/31/2019,2019,8,Tropical Storm,SC,Dillon County,HURRICANE DORIAN,3421,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
8/31/2019,2019,8,Tropical Storm,SC,Dillon County,HURRICANE DORIAN,4464,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
9/1/2019,2019,9,Tropical Storm,NC,Watauga County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/28/2019,2019,8,Tropical Storm,FL,Glades County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
8/31/2019,2019,8,Tropical Storm,SC,Barnwell County,HURRICANE DORIAN,3421,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
8/29/2019,2019,8,Tropical Storm,GA,Charlton County,HURRICANE DORIAN,3422,"57,919",57.919,60.94,63.93272727272726,2.992727272727265
8/28/2019,2019,8,Tropical Storm,FL,Putnam County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
8/28/2019,2019,8,Tropical Storm,FL,Putnam County,HURRICANE DORIAN,4468,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
9/1/2019,2019,9,Tropical Storm,NC,Anson County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Hyde County,HURRICANE DORIAN,4465,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Hyde County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/31/2019,2019,8,Tropical Storm,SC,Greenville County,HURRICANE DORIAN,3421,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
8/31/2019,2019,8,Tropical Storm,SC,Pickens County,HURRICANE DORIAN,3421,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
8/28/2019,2019,8,Tropical Storm,FL,Charlotte County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
8/31/2019,2019,8,Tropical Storm,SC,Edgefield County,HURRICANE DORIAN,3421,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
9/1/2019,2019,9,Tropical Storm,NC,Graham County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/28/2019,2019,8,Tropical Storm,FL,Escambia County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
8/28/2019,2019,8,Tropical Storm,FL,Bay County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
9/1/2019,2019,9,Tropical Storm,NC,Cherokee County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/28/2019,2019,8,Tropical Storm,FL,Union County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
8/31/2019,2019,8,Tropical Storm,SC,Cherokee County,HURRICANE DORIAN,3421,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
9/1/2019,2019,9,Tropical Storm,NC,Haywood County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Macon County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Halifax County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
7/10/2019,2019,7,Tropical Storm,LA,Iberville Parish,TROPICAL STORM BARRY,3416,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
7/10/2019,2019,7,Tropical Storm,LA,Iberville Parish,HURRICANE BARRY,4458,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/31/2019,2019,8,Tropical Storm,SC,Allendale County,HURRICANE DORIAN,3421,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
8/31/2019,2019,8,Tropical Storm,SC,Allendale County,HURRICANE DORIAN,4464,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
9/1/2019,2019,9,Tropical Storm,NC,Lenoir County,HURRICANE DORIAN,4465,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Lenoir County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Avery County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/28/2019,2019,8,Tropical Storm,FL,St. Lucie County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
8/28/2019,2019,8,Tropical Storm,FL,St. Lucie County,HURRICANE DORIAN,4468,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
7/10/2019,2019,7,Tropical Storm,LA,Lafourche Parish,TROPICAL STORM BARRY,3416,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
7/10/2019,2019,7,Tropical Storm,LA,Lafourche Parish,HURRICANE BARRY,4458,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/28/2019,2019,8,Tropical Storm,FL,Monroe County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
9/1/2019,2019,9,Tropical Storm,NC,Harnett County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Beaufort County,HURRICANE DORIAN,4465,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Beaufort County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Craven County,HURRICANE DORIAN,4465,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Craven County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Eastern Band of Cherokee Indians of North Carolina,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/31/2019,2019,8,Tropical Storm,SC,Fairfield County,HURRICANE DORIAN,3421,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
9/1/2019,2019,9,Tropical Storm,NC,Granville County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,McDowell County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Ashe County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/31/2019,2019,8,Tropical Storm,SC,Spartanburg County,HURRICANE DORIAN,3421,"30,111",30.111,59.82727272727273,62.75090909090909,2.923636363636362
8/28/2019,2019,8,Tropical Storm,FL,Suwannee County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
9/1/2019,2019,9,Tropical Storm,NC,Rowan County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/28/2019,2019,8,Tropical Storm,FL,Nassau County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
8/28/2019,2019,8,Tropical Storm,FL,Nassau County,HURRICANE DORIAN,4468,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
9/1/2019,2019,9,Tropical Storm,NC,Nash County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
7/10/2019,2019,7,Tropical Storm,LA,Ouachita Parish,TROPICAL STORM BARRY,3416,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
8/28/2019,2019,8,Tropical Storm,FL,Gadsden County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
7/10/2019,2019,7,Tropical Storm,LA,St. John the Baptist Parish,TROPICAL STORM BARRY,3416,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
7/10/2019,2019,7,Tropical Storm,LA,St. John the Baptist Parish,HURRICANE BARRY,4458,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
9/1/2019,2019,9,Tropical Storm,NC,Alamance County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
8/28/2019,2019,8,Tropical Storm,FL,Martin County,HURRICANE DORIAN,3419,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
8/28/2019,2019,8,Tropical Storm,FL,Martin County,HURRICANE DORIAN,4468,"53,997",53.997,68.63636363636364,71.9509090909091,3.3145454545454527
9/1/2019,2019,9,Tropical Storm,NC,Bladen County,HURRICANE DORIAN,4465,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
9/1/2019,2019,9,Tropical Storm,NC,Bladen County,HURRICANE DORIAN,3423,"48,718",48.718,55.874545454545455,58.95818181818182,3.0836363636363657
7/10/2019,2019,7,Tropical Storm,LA,Jefferson Parish,TROPICAL STORM BARRY,3416,"43,566",43.566,64.23818181818181,66.66545454545455,2.4272727272727366
